year,POP,industrial_output,food_per_capita,NR,PPOL,life_expectancy,human_welfare_index,ecological_footprint
1977.0,7582986310.102796,3179852011883.097,334.4613742282726,435397953674.218,21546938.84090162,75.58887723112284,0.5659068507273408,28.2886682989955
1978.0,7708158066.704253,3058467733607.987,328.01534288206244,415095559316.58276,22339068.812701676,75.5884541577513,0.5574771750044086,28.76443074451056
1979.0,7839800980.656396,2962964174961.329,326.58958603086313,395271308907.54663,23146618.437551618,75.58802243693845,0.5500790109327216,29.264813413112147
1980.0,7977434838.51334,2858207787951.6074,323.4487873083866,376401193259.2258,23969498.975743577,75.58758210586589,0.5420862534835486,29.7880539617898
1981.0,8121456596.740571,2735515255821.415,319.3970870129513,358571566469.3113,24807602.409562334,75.58713320328032,0.5330654270318687,30.33566476908294
1982.0,8272493994.548166,2600094405569.683,314.9484460715789,341945118917.9404,25660793.98827725,75.58667577851055,0.5227448786613634,30.910022988581513
1983.0,8431059846.50704,2472306602036.6,310.33764691779544,326639537464.2991,26528904.86934876,75.58620989160175,0.5125803955272117,31.513079799464364
1984.0,8597164969.496893,2388502830066.63,306.1112436978633,312594808558.3352,27411727.804208845,75.58573561745946,0.5045327522546011,32.14491240422951
1985.0,8769899423.59718,2298722114836.0425,301.65111672918886,299432857267.7993,28309017.492807727,75.58525304994028,0.49619171103692583,32.802154478883
1986.0,8949594471.22824,2205712729789.2974,296.95084661503813,287211948244.22144,29220493.813233875,75.58476230425002,0.4876667523947556,33.48607928830851
1987.0,9136520725.3251,2111751872354.5935,292.03915784883526,275966596882.6704,30145844.507534392,75.58426351674666,0.4790620488142318,34.197734988598235
1988.0,9330898439.676657,2018773346867.7224,286.94849634795656,265711636652.36035,31084727.00274361,75.58375684314501,0.4704773177389203,34.937982776036115
1989.0,9532904843.294508,1928359603391.1226,281.71419825566505,256445178462.9768,32036769.882318355,75.58324245702376,0.46200316415433434,35.707524015185186
1990.0,9742681875.50966,1841747730955.1143,276.37320306555097,248151646292.26953,33001574.341979563,75.58272054881319,0.45083200172201665,36.50692890597742
1991.0,9960343979.09461,1755300887401.3127,270.87991646380544,240324218435.71033,33978715.98083982,75.58219132497719,0.4389581076718206,37.336665417205616
1992.0,10186100848.03385,1668941220735.1494,265.22367438050344,232864189664.25476,34967748.24138746,75.58165500720402,0.42694627209619596,38.19755935488338
1993.0,10420169835.351845,1583398977770.957,259.4232682821303,225771189476.13037,35968206.76252278,75.58111183141065,0.41484932879838954,39.090466442912245
1994.0,10662755685.52646,1499297368596.7292,253.50338476633237,219041743820.60376,36979612.48701311,75.58056204583053,0.402718191795254,40.0161963322645
1995.0,10914052904.387562,1417158659234.923,247.49000170992417,212669730004.06763,38001473.56974964,75.58000590859378,0.3906011074067346,40.97552140368547
1996.0,11174248038.944284,1337409066441.1882,241.40980886882886,206646805702.3192,39033286.570452616,75.57944368599988,0.37854296983242636,41.9691852316141
1997.0,11443521895.048319,1260384957733.615,235.28959865711792,200962817169.9442,40074537.262409575,75.57887565145683,0.36658485280177394,42.997910819773885
1998.0,11722051658.13491,1186340380293.8328,229.27095343345508,195606181099.5763,41124701.29533877,75.57830208481819,0.35476374326631,44.06240848210773
1999.0,12008869438.784393,1115455440144.1743,222.78954033986963,190564234483.3275,42183244.710494526,75.57772327193355,0.34312987218290353,45.15908334786215
2000.0,12294761691.118122,1047839133158.7561,216.26520099220158,185823548862.71472,43249621.77849876,75.57713950427996,0.3318423249928617,46.25331375871595
2001.0,12578951132.965948,983443852992.3683,209.75342759079246,181370232546.79004,44323270.44418625,75.57655107867565,0.3208965060866567,47.34217048443136
2002.0,12860740653.552895,922313431137.1077,203.24959567123938,177190596171.5725,45403608.56845946,75.57595829848196,0.3102987891631244,48.423019956528016
2003.0,13139420682.94427,864447247512.5515,196.7425169820698,173270764089.23975,46490033.00797121,75.57536147613544,0.3000536715875424,49.493175811459565
2004.0,13414259957.323908,809805165807.646,190.26842022659923,169596863287.3114,47581921.07971257,75.57476093523695,0.29016346773163687,50.54986388355948
2005.0,13684593541.708956,758315693292.9121,183.8593037547169,166155191332.6289,48678631.58282385,75.57415701106324,0.2806274516907607,51.59055382477835
2006.0,13949825515.795956,709885247382.7524,177.54494513957087,162932349636.13403,49779505.15843972,75.57355004975275,0.27144252824835424,52.612969727456964
2007.0,14209433734.351244,664403493448.5005,171.35240348698187,159915337334.75732,50883864.39409988,75.57294040773779,0.2626035341922141,53.615108611037314
2008.0,14461850753.414005,621748069204.022,165.31186734872142,157091622487.6012,51991013.955769196,75.57232845154428,0.2541137190344778,54.5910166885501
2009.0,14701782890.60133,581776179985.4973,159.47007071130056,154449193193.48413,53100240.916303284,75.57171455773387,0.24600929023952028,55.52065640028366
2010.0,14928889824.378702,544290908055.5824,153.8456028361152,151976644428.54578,54210815.352124825,75.57109911283048,0.23829188587759256,56.40266830062393
2011.0,15142972293.645275,509181946496.70026,148.44963119091233,149663408069.30957,55321991.18544932,75.5704825131377,0.23093531158040742,57.23622230250686
2012.0,15343949969.956974,476332416506.6069,143.29080259914952,147499384796.6986,56433007.29055385,75.56986516440722,0.2239159514028526,58.020935278528945
2013.0,15531853426.373234,445621733061.33887,138.37428948531638,145474972026.54553,57543088.93091789,75.56924748137044,0.21721239288208022,58.75684179176675
2014.0,15706811374.995049,416928496961.0796,133.70217819742456,143581079661.0348,58651449.53113279,75.56862988712379,0.21080502811597807,59.44434685773535
2015.0,15869037548.219116,390132614877.09265,129.2738970197692,141809133548.9502,59757292.756261885,75.56801281232958,0.2046757735722652,60.084177244391654
2016.0,16018817768.941593,365116847506.74396,125.08663929017224,140151069935.72253,60859814.853796996,75.56739669423123,0.19843113850510175,60.67733336718367
2017.0,16155825204.249813,341767911412.75323,121.13823342525826,138599323333.81885,61958207.204159275,75.32991794279744,0.19194471618181666,61.222495212696295
2018.0,16279758277.136133,319977328558.12244,117.25735287434934,137146809710.31468,63051658.90314674,74.8565034337383,0.1856183047876439,61.71843597329844
2019.0,16390493670.907396,299641890670.8633,113.51957722683382,135786906063.94267,64139358.3272881,74.39658833610997,0.1795788627670472,62.164602782640074
2020.0,16488208714.732882,280661992269.84656,110.25581611679402,134513428028.59148,65220493.36941396,73.94955369398397,0.17380909445434453,62.561582725290144
2021.0,16574261079.177689,262929696132.33878,107.10318808471419,133320614561.44463,66294253.76114623,73.51459589869323,0.16828199552859516,62.91444464710075
2022.0,16648823701.298237,246347721165.4053,104.06275720321422,132203163352.88219,67359835.35284157,73.08974491716378,0.1629808305835226,63.22376731727179
