year,POP,industrial_output,food_per_capita,NR,PPOL,life_expectancy,human_welfare_index,ecological_footprint
2021.0,8016107087.757805,3181938247353.5215,278.31286423344034,439205160392.13965,891896896.262788,52.92940111213167,0.5845820068219891,34.387693136951825
2022.0,8078486081.490423,3208393184473.459,275.53877056707626,418577697106.7783,900057868.2532941,53.118821566789485,0.5860533394754798,34.68485012777593
2023.0,8138718179.266193,3211252283097.0664,272.78850446178257,397774894215.97705,908087266.1270157,53.28860483045707,0.5862531137829337,34.97275854681962
2024.0,8194589669.227058,3056032042840.2065,269.8177089349027,377001283100.2173,915979344.5244979,53.392546413428285,0.5784012191294189,35.24187141429189
2025.0,8234827573.275094,2898509682208.9194,264.61423965027194,357636133427.6699,923719118.9335434,53.04180423050793,0.5685183838997523,35.44359163702616
2026.0,8261978971.381574,2733858142832.35,257.34672584761176,339685518524.28955,931273342.3417504,52.481899260286376,0.5572592616111286,35.58866560725228
2027.0,8276819852.711141,2564929939015.7827,249.26546333440342,323200040848.75,938577563.3352027,51.703382792150215,0.5447267098569301,35.68017758213
2028.0,8281582493.2014,2395396066931.951,241.0844724750577,308206041749.802,945529555.481794,50.82172388400887,0.5314817092663124,35.72739562805683
2029.0,8277322975.7534,2253616755892.3306,233.8615618302028,294699750408.02856,951990386.0207406,49.90520265850188,0.5193529419903512,35.73440674389856
2030.0,8265825881.712984,2148461762377.4014,227.52462822680553,282430194472.1487,957792524.7175478,49.119395977729596,0.5095649307937195,35.70833274981837
2031.0,8249228763.808736,2042745625531.1223,222.1212432799557,271070397344.88812,962753272.2453985,48.175331755986136,0.4991160666066189,35.65774937502804
2032.0,8224981545.4361105,1938553311298.2126,217.57131730591033,260620679008.91864,966690478.9494039,46.92442691820688,0.487666165503979,35.57094033471258
2033.0,8193977472.172674,1837326763881.5752,213.99252033839645,251060820925.95172,969436711.3157516,45.82557323494509,0.4768707583998597,35.45108861518309
2034.0,8157457488.506198,1740247873757.1487,210.98902159558932,242358791466.9433,970849827.5835907,44.90804387495678,0.46688941870605555,35.30296895238983
2035.0,8116238330.368652,1648098744635.781,208.24372322476037,234473334311.22382,970819965.8255785,44.09167445427877,0.4574917490506963,35.12964504005498
2036.0,8070796552.938974,1561260176298.6328,204.55804745140318,227357084792.9925,969272582.0602068,43.31273748204008,0.4468148227322701,34.93285233603969
2037.0,8018672712.03557,1477454707594.4924,201.26234231633148,220721729043.72333,966167169.0341401,42.07497017783719,0.43403324743443844,34.70177046118451
2038.0,7959807752.930922,1395958731481.695,198.390858235818,214442546536.44672,961494521.8640412,40.81575770565155,0.42135721667343495,34.43612005527116
2039.0,7894407703.920628,1317229494399.7366,195.8883307115196,208509721927.64948,955274970.9415741,39.66530120395177,0.40903610704673526,34.13690905735559
2040.0,7822026819.637163,1241144029368.6252,193.74308185471074,202911496576.45062,947556018.5826756,38.61572697333929,0.396759195139789,33.802457439011306
2041.0,7743667563.394946,1167120951448.9534,191.92486242428294,197636634451.63397,938409029.4463818,37.66202269745906,0.38495491426462924,33.43746179382779
2042.0,7660086209.054571,1096803664017.8448,190.41010316240792,192676370407.9759,927925372.447566,36.790895726559675,0.3737725410835031,33.04564242042217
2043.0,7572322389.589938,1030253343201.503,189.19262001609906,188014954835.9001,916212347.5208353,36.005560262152,0.3632219690463128,32.632005881306625
2044.0,7481328936.960586,967446400781.9457,188.27497152519828,183636378127.29364,903389184.7326113,35.30234468036829,0.3523561301480937,32.20122077234109
2045.0,7387978278.477311,908303478917.231,187.65452711085604,179524730923.9704,889583337.4172559,34.67890849150924,0.34208991265383776,31.75762396568616
2046.0,7293054014.132825,852708611418.7231,185.86868518125033,175664441138.5722,874926941.0905039,34.13179258972024,0.3324382720403099,31.30516624181946
2047.0,7195344972.380655,800521698450.5322,184.26676101235122,172040429540.04266,859552099.8989,33.39523125686641,0.3223573741314291,30.839228259979826
2048.0,7095561959.8943815,751509011680.7959,183.1461169059008,168638212321.62787,843586105.8757862,32.71730246153561,0.31282159600208637,30.363429224142493
2049.0,6994681112.451077,705454654524.8223,182.48302465582145,165444299021.98444,827149055.3095756,32.147060845541006,0.3039851368005294,29.88246919216017
2050.0,6893509254.199026,662255737443.9806,182.22014664814327,162446116740.25397,810353317.3680686,31.67544174172215,0.29579298497224893,29.400256532866734
2051.0,6792701256.190356,621791073597.0693,178.83866107260005,159631529856.117,793303389.1186624,31.288880397251187,0.2881727013496871,28.91998548598538
2052.0,6688811254.267584,583922128885.6107,173.8219355330772,156988917793.3294,776092275.3476171,30.38632478442943,0.2788478923987256,28.427359466872485
2053.0,6578149203.186102,548382730025.9191,169.92523235601797,154507248745.5656,758795198.7862574,29.23636429320151,0.2689002951216957,27.90709841419498
2054.0,6462795387.88716,514988124291.924,166.85359794318998,152176622142.9555,741467543.442423,28.30735301830663,0.26010792365435087,27.368404120583488
2055.0,6345116993.189904,483653926418.0778,164.28446811257848,149987922614.71478,724147947.7396914,27.541524972600214,0.2522078831892379,26.82155846893855
2056.0,6226349359.039561,454281713391.0737,162.0560447840173,147932393427.43793,706863134.0046755,26.87939307456216,0.2449412628408563,26.27193813713319
2057.0,6107268718.506051,426763483871.55414,160.10847598302823,146001696145.52582,689632556.2009145,26.290701198271424,0.23816941882502843,25.722908196249442
2058.0,5988479633.625939,400989714213.863,158.42189300555498,144187951339.07172,672472169.9679403,25.763028428874804,0.23182686403077185,25.177063446506416
2059.0,5870551147.870857,376853621168.5618,156.98482402994077,142483745053.66278,655397201.4338936,25.292154597748958,0.2258812911967351,24.631943950890864
2060.0,5753959124.908682,354252858535.4645,155.78685339930848,140882117163.69635,638423998.8232656,24.88452880929919,0.22034477317344153,24.088560219483522
2061.0,5639071795.960599,333089940919.8204,154.7130077490308,139376542514.9206,621571098.0337639,24.52717068764623,0.21515228842378809,23.55480923294745
2062.0,5526061094.146451,313272347387.3731,152.28275268627027,137960910266.0114,604859400.075657,24.200252857569318,0.21021500749174346,23.031396844351132
2063.0,5413213696.906342,294710904515.73193,150.27237674672065,136629502789.61505,588310634.2607392,23.672420577888886,0.20463214447156367,22.51118569353005
2064.0,5301248947.699696,277300026751.62225,148.64590537453097,135376981445.42322,571945518.9270104,23.222702283871293,0.19949700462092446,21.99719328972815
2065.0,5190797007.73686,260969729219.63586,147.29915968239936,134198456331.72882,555783457.0426923,22.842937113272413,0.1947629787446218,21.492033713546522
2066.0,5082353997.203007,245653375705.5964,146.16170151712066,133089334982.54535,539842900.8302102,22.515101309338295,0.19034509272761277,20.99773654361045
2067.0,4976102976.424583,231304014303.04355,145.20487367256217,132045308135.79657,524141793.092446,22.22688671105967,0.1856640562447573,20.515016972483718
2068.0,4872175870.602631,217837789102.26755,144.4194749751897,131062266075.0086,508697860.4737135,21.97295791862903,0.18121761025938735,20.044369210797385
2069.0,4770661092.254265,205198322708.21616,143.80024664231482,130136455471.32397,493528723.38137805,21.750895304881073,0.1770073984337737,19.586101338171243
2070.0,4671631295.225421,193316481117.32822,143.3418278684277,129264362599.81403,478651853.29335725,21.559110619287345,0.1730105955858024,19.14045159536284
2071.0,4575131533.700943,182116377162.66232,143.0377838362025,128442767555.06537,464084420.1357017,21.395992959083443,0.16919878291099352,18.707540903722375
2072.0,4481233756.09266,171575640951.51108,142.87756190724508,127668772952.12402,449843069.7296122,21.25979046652246,0.16556697989671207,18.287596379474717
2073.0,4390130131.011294,161670912409.88065,142.84969410775105,126939576478.08008,435943664.10727966,21.148438477473984,0.1621061261355724,17.881330259195366
2074.0,4301983322.859568,152367673314.3059,142.9478458998375,126252475100.33807,422401014.8544179,21.05970334858242,0.15880102960600073,17.489326488998035
2075.0,4216743551.4512324,143627538739.309,143.17358555049807,125604912488.75226,409228638.94886065,20.992120871250144,0.155640626768648,17.111299648003442
2076.0,4134359510.0544915,135414472251.66154,143.52699070449188,124994495449.11017,396438558.52290183,20.945546302719425,0.15261873188993239,16.746957285089795
